UID,Machine failure,Type,Temperature,Rotationalspeed,Tool wear [hour]
4975,0,L,312.7,1414,3.1666666666666665
4976,0,L,312.7,1426,3.2
4977,1,L,312.7,1359,3.2333333333333334
4978,0,L,312.7,1540,3.2666666666666666
4979,0,L,312.7,1429,3.3
4980,0,M,312.7,1612,3.3333333333333335
4981,0,M,312.8,1685,3.3833333333333333
4982,0,M,312.8,1558,3.433333333333333
4983,0,L,313.0,1811,3.4833333333333334
4984,0,L,313.1,1869,3.5166666666666666
4985,1,L,313.1,1256,3.55
4986,0,M,313.0,1789,3.5833333333333335
4987,0,L,312.9,1502,0.0
4988,0,M,313.0,1303,0.03333333333333333
4989,1,L,313.1,2497,0.08333333333333333
4990,0,L,313.2,1499,0.11666666666666667
4991,0,L,313.2,1393,0.15
4992,0,M,313.0,1475,0.18333333333333332
4993,0,L,312.9,1573,0.23333333333333334
4994,0,L,312.9,1819,0.26666666666666666
4995,0,M,312.6,1642,0.3
4996,0,L,312.6,1540,0.35
4997,0,M,312.8,1400,0.38333333333333336
4998,1,M,312.8,2659,0.43333333333333335
4999,0,M,312.8,1825,0.48333333333333334
5000,0,M,312.9,1532,0.5333333333333333
5001,0,L,312.8,1832,0.5833333333333334
5002,0,M,312.7,2174,0.6166666666666667
5003,0,L,312.8,1627,0.6666666666666666
5004,0,L,312.8,1437,0.7
5005,0,L,312.8,1364,0.7333333333333333
5006,0,M,312.9,1444,0.7666666666666667
5007,0,M,312.8,1366,0.8166666666666667
5008,0,L,312.9,1442,0.8666666666666667
5009,0,H,312.8,1488,0.9
5010,0,L,312.8,1523,0.9833333333333333
5011,0,L,312.8,1543,1.0166666666666666
5012,0,M,312.8,1634,1.05
5013,0,M,312.9,1815,1.1
5014,0,M,312.9,1594,1.15
5015,0,L,313.0,1452,1.2
5016,0,L,313.0,1759,1.2333333333333334
5017,0,L,313.0,1408,1.2666666666666666
5018,0,L,313.0,1483,1.3
5019,0,M,313.0,1620,1.3333333333333333
5020,0,M,313.1,1466,1.3833333333333333
5021,0,L,313.1,1556,1.4333333333333333
5022,0,L,313.0,1350,1.4666666666666666
5023,0,L,313.1,1404,1.5
5024,0,M,313.0,1575,1.5333333333333334
5025,0,L,313.1,1639,1.5833333333333333
5026,0,M,313.1,1473,1.6166666666666667
5027,0,L,313.2,1481,1.6666666666666667
5028,0,L,313.3,1294,1.7
5029,0,M,313.2,1630,1.7333333333333334
5030,0,M,313.2,1624,1.7833333333333334
5031,0,M,313.1,1437,1.8333333333333333
5032,0,M,313.0,1514,1.8833333333333333
5033,0,M,313.1,1694,1.9333333333333333
5034,0,L,313.1,1564,1.9833333333333334
5035,0,M,313.1,1514,2.0166666666666666
5036,0,M,313.2,1500,2.066666666666667
5037,0,L,313.2,1615,2.1166666666666667
5038,0,M,313.2,1586,2.15
5039,0,L,313.3,1732,2.2
5040,0,H,313.3,1689,2.2333333333333334
5041,0,H,313.2,1586,2.316666666666667
5042,0,L,313.2,1314,2.4
5043,0,L,313.2,1569,2.433333333333333
5044,0,L,313.2,1468,2.466666666666667
5045,0,L,313.2,1412,2.5
5046,0,M,313.2,1510,2.533333333333333
5047,0,M,313.2,1410,2.5833333333333335
5048,0,M,313.3,1680,2.6333333333333333
5049,1,H,313.2,1271,2.683333333333333
5050,0,H,313.1,1472,2.7666666666666666
5051,0,H,313.0,1701,2.85
5052,0,L,313.0,1480,2.933333333333333
5053,0,L,313.0,1433,2.966666666666667
5054,0,L,312.9,1514,3.0
5055,0,L,312.9,1619,3.033333333333333
5056,0,H,312.9,1378,3.066666666666667
5057,0,M,312.9,1430,3.15
5058,0,L,312.9,1367,3.2
5059,0,L,312.9,1526,3.2333333333333334
5060,0,L,312.8,1419,3.2666666666666666
5061,0,L,312.8,1542,3.3
5062,1,L,312.9,1363,3.3333333333333335
5063,0,L,312.9,1313,3.3666666666666667
5064,0,H,312.9,1495,0.0
5065,0,L,313.0,1407,0.08333333333333333
5066,0,L,313.0,1566,0.11666666666666667
5067,0,L,313.1,1550,0.15
5068,0,M,313.2,1396,0.18333333333333332
5069,0,M,313.3,1540,0.23333333333333334
5070,0,M,313.2,1380,0.2833333333333333
5071,0,M,313.1,1608,0.3333333333333333
5072,0,H,313.0,1442,0.38333333333333336
5073,0,L,313.0,1408,0.4666666666666667
5074,0,M,313.0,1454,0.5
5075,0,L,313.1,1666,0.55
5076,0,L,313.2,1366,0.5833333333333334
5077,0,L,313.2,1464,0.6166666666666667
5078,0,L,313.3,1775,0.65
5079,0,M,313.4,1482,0.6833333333333333
5080,0,M,313.4,1411,0.7333333333333333
5081,0,L,313.3,1410,0.7833333333333333
5082,0,M,313.3,1494,0.8166666666666667
5083,0,H,313.2,1590,0.8666666666666667
5084,0,L,313.1,1327,0.95
5085,0,L,313.1,1969,0.9833333333333333
5086,0,M,313.0,1377,1.0166666666666666
5087,0,L,313.0,1541,1.0666666666666667
5088,0,M,313.0,1685,1.1
5089,0,L,313.1,1465,1.15
5090,0,M,313.1,1483,1.1833333333333333
5091,0,M,313.2,1570,1.2333333333333334
5092,0,L,313.2,1345,1.2833333333333334
5093,0,M,313.2,1608,1.3166666666666667
5094,0,M,313.3,1415,1.3666666666666667
5095,0,M,313.5,1470,1.4166666666666667
5096,0,M,313.5,1428,1.4666666666666666
5097,0,H,313.5,1627,1.5166666666666666
5098,0,L,313.4,1457,1.6
5099,0,L,313.4,1475,1.6333333333333333
5100,0,L,313.5,1438,1.6666666666666667
5101,0,M,313.5,1437,1.7
5102,0,M,313.4,1518,1.75
5103,0,M,313.5,1587,1.8
5104,0,L,313.4,1399,1.85
5105,0,L,313.5,1469,1.8833333333333333
5106,0,L,313.4,1374,1.9166666666666667
5107,0,L,313.3,1519,1.95
5108,0,L,313.2,1540,1.9833333333333334
5109,0,L,313.3,1394,2.0166666666666666
5110,0,M,313.4,1389,2.05
5111,0,M,313.5,1732,2.1
5112,0,L,313.6,1556,2.15
5113,0,M,313.6,1441,2.183333333333333
5114,0,L,313.6,1382,2.2333333333333334
5115,0,M,313.8,1481,2.2666666666666666
5116,0,M,313.7,2113,2.316666666666667
5117,0,L,313.8,1401,2.3666666666666667
5118,0,L,313.6,1611,2.4
5119,0,M,313.6,1512,2.433333333333333
5120,0,L,313.6,1411,2.4833333333333334
5121,0,M,313.6,1424,2.5166666666666666
5122,0,L,313.6,1469,2.566666666666667
5123,0,H,313.5,1684,2.6
5124,0,M,313.5,1532,2.683333333333333
5125,0,M,313.5,1557,2.7333333333333334
5126,0,M,313.5,1416,2.783333333333333
5127,0,L,313.5,1802,2.8333333333333335
5128,0,M,313.5,2245,2.8666666666666667
5129,0,L,313.4,1434,2.9166666666666665
5130,0,M,313.3,1725,2.95
5131,0,L,313.3,1668,3.0
5132,0,L,313.3,1452,3.033333333333333
5133,0,L,313.3,1415,3.066666666666667
5134,0,L,313.2,1824,3.1
5135,0,L,313.3,1438,3.1333333333333333
5136,0,L,313.3,1883,3.1666666666666665
5137,0,L,313.4,1735,3.2
5138,0,L,313.5,1464,3.2333333333333334
5139,0,M,313.6,1489,3.2666666666666666
5140,0,M,313.6,1510,3.316666666666667
5141,0,M,313.6,1585,3.3666666666666667
5142,1,L,313.7,1509,3.4166666666666665
5143,0,L,313.6,1568,0.0
5144,0,M,313.5,1525,0.03333333333333333
5145,0,L,313.7,1607,0.08333333333333333
5146,0,L,313.7,1670,0.11666666666666667
5147,0,L,313.6,1585,0.15
5148,0,L,313.6,1569,0.18333333333333332
5149,0,L,313.6,1507,0.21666666666666667
5150,0,L,313.5,1452,0.25
5151,0,L,313.5,1590,0.2833333333333333
5152,0,L,313.6,1409,0.31666666666666665
5153,0,L,313.5,2643,0.35
5154,0,L,313.4,1644,0.38333333333333336
5155,0,L,313.4,1568,0.4166666666666667
5156,0,H,313.3,1625,0.45
5157,0,L,313.4,1482,0.5333333333333333
5158,0,H,313.3,1397,0.5666666666666667
5159,0,L,313.3,1459,0.65
5160,0,L,313.4,1490,0.6833333333333333
5161,0,L,313.2,1434,0.7166666666666667
5162,0,M,313.2,2028,0.75
5163,0,L,313.3,1464,0.8
5164,0,M,313.4,1713,0.8333333333333334
5165,0,M,313.4,1624,0.8833333333333333
5166,0,L,313.4,1421,0.9333333333333333
5167,0,H,313.5,1546,0.9666666666666667
5168,0,L,313.4,1639,1.05
5169,0,H,313.4,1696,1.0833333333333333
5170,0,L,313.3,1470,1.1666666666666667
5171,0,M,313.3,1480,1.2
5172,0,M,313.4,1329,1.25
5173,0,L,313.4,1740,1.3
5174,0,M,313.5,1739,1.3333333333333333
5175,0,M,313.5,1390,1.3833333333333333
5176,0,L,313.4,1740,1.4333333333333333
5177,0,M,313.3,1844,1.4666666666666666
5178,0,H,313.1,1388,1.5166666666666666
5179,0,H,313.2,1517,1.6
5180,0,M,313.1,1450,1.6833333333333333
5181,0,L,313.2,1584,1.7333333333333334
5182,0,L,313.1,1720,1.7666666666666666
5183,0,L,313.1,1586,1.8
5184,0,M,313.0,1901,1.8333333333333333
5185,0,L,313.0,1397,1.8833333333333333
5186,0,L,313.0,2012,1.9166666666666667
5187,0,L,313.0,2354,1.95
5188,0,L,313.1,1648,1.9833333333333334
5189,0,L,313.2,1632,2.0166666666666666
5190,0,M,313.2,1427,2.05
5191,0,L,313.2,1452,2.1
5192,0,L,313.2,1416,2.1333333333333333
5193,0,L,313.1,1310,2.1666666666666665
5194,0,H,313.1,1408,2.2
5195,0,M,313.1,1668,2.283333333333333
5196,0,L,313.0,1551,2.3333333333333335
5197,0,H,313.0,1517,2.3666666666666667
5198,0,H,312.9,1570,2.45
5199,0,L,312.8,1428,2.533333333333333
5200,0,L,312.8,1503,2.566666666666667
5201,0,L,312.8,1416,2.6
5202,0,M,312.7,1396,2.6333333333333333
5203,0,L,312.7,1335,2.683333333333333
5204,0,M,312.6,1671,2.716666666666667
5205,0,L,312.7,1989,2.7666666666666666
5206,0,L,312.7,1468,2.8
5207,0,H,312.6,1711,2.8333333333333335
5208,0,M,312.7,1488,2.9166666666666665
5209,0,L,312.7,1664,2.966666666666667
5210,0,M,312.7,1507,3.0
5211,0,L,312.6,1466,3.05
5212,0,L,312.5,1433,3.0833333333333335
5213,0,L,312.5,1397,3.1166666666666667
5214,0,M,312.6,1429,3.15
5215,0,L,312.7,1572,3.2
5216,0,M,312.7,1532,3.2333333333333334
5217,0,M,312.7,1316,3.283333333333333
5218,0,M,312.8,1420,3.3333333333333335
5219,0,L,312.9,1589,3.3833333333333333
5220,1,L,313.0,1365,3.4166666666666665
5221,0,L,313.0,1633,3.45
5222,0,L,313.0,1626,3.4833333333333334
5223,0,L,313.1,1665,0.0
5224,0,M,313.2,1350,0.03333333333333333
5225,0,L,313.2,1590,0.08333333333333333
5226,0,M,313.2,1437,0.11666666666666667
5227,0,L,313.0,1403,0.16666666666666666
5228,0,L,313.1,1440,0.2
5229,0,M,313.1,1343,0.23333333333333334
5230,0,H,313.1,1790,0.2833333333333333
5231,0,M,313.1,2117,0.36666666666666664
5232,0,L,313.1,1458,0.4166666666666667
5233,0,L,312.9,1381,0.45
5234,0,L,312.9,1450,0.48333333333333334
5235,0,L,312.9,1461,0.5166666666666667
5236,0,M,312.9,1511,0.55
5237,0,L,313.1,1394,0.6
5238,0,L,313.0,1499,0.6333333333333333
5239,0,L,313.0,1457,0.6666666666666666
5240,0,L,313.0,1753,0.7
5241,0,L,313.0,1694,0.7333333333333333
5242,0,L,313.1,1683,0.7666666666666667
5243,0,L,313.1,1496,0.8
5244,0,L,313.1,1721,0.8333333333333334
5245,0,L,313.0,1593,0.8666666666666667
5246,0,L,313.0,1575,0.9
5247,0,L,313.0,1465,0.9333333333333333
5248,0,L,313.1,1405,0.9666666666666667
5249,0,M,313.0,1902,1.0
5250,0,M,312.9,1422,1.05
5251,0,L,312.9,1332,1.1
5252,0,M,312.9,1307,1.1333333333333333
5253,0,L,313.0,1322,1.1833333333333333
5254,0,L,313.0,1547,1.2166666666666666
5255,0,L,313.1,1897,1.25
5256,0,M,313.0,1403,1.2833333333333334
5257,0,L,313.0,1393,1.3333333333333333
5258,0,L,313.0,1482,1.3666666666666667
5259,0,M,312.9,1572,1.4
5260,0,L,312.9,1544,1.45
5261,0,M,313.0,1492,1.4833333333333334
5262,0,L,312.8,1513,1.5333333333333334
5263,0,L,312.8,1449,1.5666666666666667
5264,0,L,312.8,1877,1.6
5265,0,L,312.8,1376,1.6333333333333333
5266,0,M,312.9,1883,1.6666666666666667
5267,0,M,312.8,1518,1.7166666666666666
5268,0,M,312.9,1438,1.7666666666666666
5269,0,L,312.9,1389,1.8166666666666667
5270,0,L,312.9,1504,1.85
5271,0,L,312.9,1275,1.8833333333333333
5272,0,L,313.0,1534,1.9166666666666667
5273,0,M,313.0,1396,1.95
5274,0,L,313.1,1395,2.0
5275,0,L,313.0,1617,2.033333333333333
5276,0,L,313.1,1423,2.066666666666667
5277,0,L,313.0,1606,2.1
5278,0,L,312.9,1501,2.1333333333333333
5279,0,M,312.9,1618,2.1666666666666665
5280,0,L,313.0,1522,2.216666666666667
5281,0,L,312.9,1480,2.25
5282,0,M,313.0,1469,2.283333333333333
5283,0,H,313.2,1381,2.3333333333333335
5284,0,L,313.2,1525,2.4166666666666665
5285,0,M,313.2,1732,2.45
5286,0,L,313.1,1523,2.5
5287,0,L,313.1,1422,2.533333333333333
5288,0,H,313.2,1506,2.566666666666667
5289,0,L,313.2,1531,2.65
5290,0,M,313.3,1507,2.683333333333333
5291,0,L,313.3,1526,2.7333333333333334
5292,0,L,313.3,1406,2.7666666666666666
5293,0,M,313.3,1567,2.8
5294,0,M,313.4,1464,2.85
5295,0,L,313.4,1442,2.9
5296,0,L,313.2,1336,2.933333333333333
5297,0,H,313.2,1379,2.966666666666667
5298,0,L,313.1,1406,3.05
5299,0,M,313.1,2130,3.0833333333333335
5300,0,L,313.1,1355,3.1333333333333333
5301,0,M,313.2,1710,3.1666666666666665
5302,0,L,313.1,1309,3.216666666666667
5303,0,L,313.1,1491,3.25
5304,0,L,313.2,1481,3.283333333333333
5305,0,L,313.1,1425,3.316666666666667
5306,0,H,313.2,1680,3.35
5307,0,H,313.2,1612,3.433333333333333
5308,0,L,313.3,1530,3.5166666666666666
5309,0,L,313.2,1481,3.55
5310,1,M,313.2,1422,3.5833333333333335
5311,0,L,313.0,1427,0.0
5312,0,H,312.9,1460,0.03333333333333333
5313,0,L,312.9,1873,0.11666666666666667
5314,0,M,312.9,1566,0.15
5315,0,L,312.8,1701,0.2
5316,0,L,312.8,1710,0.23333333333333334
5317,0,M,312.8,1689,0.26666666666666666
5318,0,L,312.7,1637,0.31666666666666665
5319,0,L,312.6,1496,0.35
5320,0,M,312.7,1402,0.38333333333333336
5321,0,L,312.7,1363,0.43333333333333335
5322,0,M,312.7,1576,0.4666666666666667
5323,0,M,312.7,1357,0.5166666666666667
5324,0,M,312.7,1399,0.5666666666666667
5325,0,M,312.8,1526,0.6166666666666667
5326,0,L,312.7,1694,0.6666666666666666
5327,0,M,312.7,1420,0.7
5328,0,M,312.7,2116,0.75
5329,0,M,312.9,1406,0.8
5330,0,L,313.0,1456,0.85
5331,0,L,312.9,1588,0.8833333333333333
5332,0,L,312.8,1448,0.9166666666666666
5333,0,H,312.7,1403,0.95
5334,0,M,312.6,1405,1.0333333333333334
5335,1,M,312.6,2706,1.0833333333333333
5336,0,M,312.4,1505,1.1333333333333333
5337,0,L,312.4,1663,1.1833333333333333
5338,0,M,312.6,1482,1.2166666666666666
5339,0,M,312.5,1674,1.2666666666666666
5340,0,M,312.7,1594,1.3166666666666667
5341,0,L,312.7,1393,1.3666666666666667
5342,0,H,312.8,1404,1.4
5343,0,M,312.8,1375,1.4833333333333334
5344,0,L,312.8,1607,1.5333333333333334
5345,0,L,312.8,1360,1.5666666666666667
5346,0,L,312.8,1524,1.6
5347,0,L,312.7,1534,1.6333333333333333
5348,0,L,312.7,1262,1.6666666666666667
5349,0,L,312.6,1623,1.7
5350,0,M,312.7,1642,1.7333333333333334
5351,0,M,312.8,1622,1.7833333333333334
5352,0,M,312.9,1530,1.8333333333333333
5353,0,M,312.8,1590,1.8833333333333333
5354,0,L,312.7,1589,1.9333333333333333
5355,0,L,312.6,1462,1.9666666666666666
5356,0,H,312.5,1328,2.0
5357,0,H,312.6,1692,2.0833333333333335
5358,0,L,312.5,1968,2.1666666666666665
5359,0,H,312.6,1827,2.2
5360,0,M,312.6,1397,2.283333333333333
5361,0,L,312.6,1463,2.3333333333333335
5362,0,L,312.7,1643,2.3666666666666667
5363,0,L,312.6,1281,2.4
5364,0,L,312.5,1518,2.433333333333333
5365,0,L,312.6,1601,2.466666666666667
5366,0,L,312.6,1548,2.5
5367,0,H,312.6,1404,2.533333333333333
5368,0,M,312.5,1766,2.6166666666666667
5369,0,M,312.5,1667,2.6666666666666665
5370,0,H,312.5,1507,2.716666666666667
5371,0,H,312.4,1627,2.8
5372,0,L,312.3,1435,2.8833333333333333
5373,0,H,312.3,1509,2.9166666666666665
5374,0,M,312.3,1809,3.0
5375,0,L,312.3,1515,3.05
5376,0,L,312.3,1530,3.0833333333333335
5377,0,H,312.3,1336,3.1166666666666667
5378,0,L,312.4,2030,3.2
5379,0,L,312.4,1550,3.2333333333333334
5380,0,L,312.4,1446,3.2666666666666666
5381,0,L,312.3,1494,3.3
5382,0,L,312.4,1651,3.3333333333333335
5383,0,L,312.4,1698,3.3666666666666667
5384,0,L,312.3,1504,3.4
5385,0,M,312.4,1421,3.433333333333333
5386,0,H,312.3,1754,3.4833333333333334
5387,0,L,312.2,1469,3.566666666666667
5388,0,L,312.2,1433,3.6
5389,0,M,312.3,1432,3.6333333333333333
5390,0,L,312.3,1366,3.683333333333333
5391,0,H,312.3,1483,3.716666666666667
5392,0,L,312.2,1572,3.8
5393,0,L,312.2,1481,3.8333333333333335
5394,0,L,312.3,1473,3.8666666666666667
5395,1,M,312.3,1262,3.9
5396,0,L,312.4,1529,3.95
5397,0,L,312.4,1523,3.9833333333333334
5398,0,M,312.3,1416,4.016666666666667
5399,0,L,312.4,1923,4.066666666666666
5400,1,H,312.4,1411,4.1
5401,1,L,312.4,1477,4.183333333333334
5402,1,M,312.3,1454,4.216666666666667
5403,0,L,312.3,1421,0.0
5404,0,L,312.3,1858,0.03333333333333333
5405,0,H,312.5,1422,0.06666666666666667
5406,0,L,312.4,1444,0.15
5407,0,L,312.4,1360,0.18333333333333332
5408,0,L,312.4,1954,0.21666666666666667
5409,0,L,312.4,1628,0.25
5410,0,L,312.4,1433,0.2833333333333333
5411,0,M,312.5,1417,0.31666666666666665
5412,0,L,312.6,1462,0.36666666666666664
5413,0,L,312.6,1328,0.4
5414,0,H,312.5,1527,0.43333333333333335
5415,0,L,312.3,1534,0.5166666666666667
5416,0,M,312.4,1410,0.55
5417,0,L,312.3,1660,0.6
5418,0,L,312.4,1386,0.6333333333333333
5419,0,L,312.4,1398,0.6666666666666666
5420,0,L,312.3,1321,0.7
5421,0,L,312.3,1512,0.7333333333333333
5422,0,M,312.3,1566,0.7666666666666667
5423,0,M,312.4,1422,0.8166666666666667
5424,0,L,312.3,1647,0.8666666666666667
5425,0,L,312.2,1377,0.9
5426,0,L,312.2,1775,0.9333333333333333
5427,0,L,312.3,1554,0.9666666666666667
5428,0,L,312.4,1423,1.0
5429,0,L,312.4,1453,1.0333333333333334
5430,0,L,312.4,1590,1.0666666666666667
5431,0,L,312.5,1694,1.1
5432,0,L,312.5,1462,1.1333333333333333
5433,0,L,312.4,1392,1.1666666666666667
5434,0,L,312.5,1550,1.2
5435,0,L,312.5,1629,1.2333333333333334
5436,0,M,312.5,1524,1.2666666666666666
5437,0,M,312.5,1679,1.3166666666666667
5438,0,M,312.6,1394,1.3666666666666667
5439,0,L,312.5,1683,1.4166666666666667
5440,0,L,312.5,1626,1.45
5441,0,H,312.5,1698,1.4833333333333334
5442,0,M,312.6,1392,1.5666666666666667
5443,0,L,312.7,1353,1.6166666666666667
5444,0,M,312.7,1426,1.65
5445,0,L,312.7,2024,1.7
5446,0,M,312.8,1648,1.7333333333333334
5447,0,L,312.9,1511,1.7833333333333334
5448,0,L,312.8,1465,1.8166666666666667
5449,0,L,312.7,1551,1.85
5450,0,L,312.8,2329,1.8833333333333333
5451,0,H,312.8,1435,1.9166666666666667
5452,0,L,312.7,1361,2.0
5453,0,M,312.7,1553,2.033333333333333
5454,0,L,312.6,1451,2.0833333333333335
5455,0,L,312.5,1461,2.1166666666666667
5456,0,M,312.6,1895,2.15
5457,0,M,312.6,1567,2.2
5458,0,M,312.5,1602,2.25
5459,0,L,312.6,1514,2.3
5460,0,L,312.5,1453,2.3333333333333335
5461,0,M,312.4,1526,2.3666666666666667
5462,0,M,312.3,1339,2.4166666666666665
5463,0,L,312.3,1889,2.466666666666667
5464,0,L,312.4,1561,2.5
5465,0,M,312.4,1659,2.533333333333333
5466,0,L,312.4,1424,2.5833333333333335
5467,0,M,312.3,1426,2.6166666666666667
5468,0,L,312.4,1383,2.6666666666666665
5469,0,L,312.3,1764,2.7
5470,0,M,312.2,1439,2.7333333333333334
5471,0,M,312.2,1585,2.783333333333333
5472,1,L,312.3,1346,2.8333333333333335
5473,0,L,312.3,1386,2.8666666666666667
5474,0,L,312.2,1369,2.9
5475,0,M,312.1,1378,2.933333333333333
5476,0,L,312.2,1336,2.9833333333333334
5477,0,M,312.1,1445,3.0166666666666666
5478,0,L,312.1,1763,3.066666666666667
5479,0,L,312.2,1611,3.1
5480,0,M,312.1,1564,3.1333333333333333
5481,0,H,312.1,1478,3.183333333333333
5482,0,L,312.0,1781,3.2666666666666666
5483,0,L,312.1,1782,3.3
5484,0,M,312.1,2000,3.3333333333333335
5485,0,M,312.0,1826,3.3833333333333333
5486,0,L,312.1,1344,3.433333333333333
5487,0,L,312.2,1520,3.466666666666667
5488,0,M,312.1,1611,3.5
5489,1,L,312.2,1450,3.55
5490,1,L,312.1,1499,3.5833333333333335
5491,1,L,312.1,1288,0.0
5492,0,M,312.2,1350,0.03333333333333333
5493,0,M,312.4,1334,0.08333333333333333
5494,0,L,312.4,1376,0.13333333333333333
5495,0,L,312.4,1368,0.16666666666666666
5496,1,H,312.5,1357,0.2
5497,0,M,312.5,1924,0.2833333333333333
5498,0,M,312.5,1551,0.3333333333333333
5499,0,M,312.5,1903,0.38333333333333336
5500,0,H,312.3,1417,0.43333333333333335
5501,0,L,312.1,1601,0.5166666666666667
5502,0,L,312.1,1543,0.55
5503,0,L,312.1,1439,0.5833333333333334
5504,0,H,312.0,1657,0.6166666666666667
5505,0,L,312.2,1458,0.7
5506,0,L,312.2,1746,0.7333333333333333
5507,0,L,312.2,1677,0.7666666666666667
5508,0,L,312.1,1520,0.8
5509,0,L,312.2,1367,0.8333333333333334
5510,1,L,312.2,1509,0.8666666666666667
5511,0,L,312.1,1418,0.9
5512,0,L,312.1,1958,0.9333333333333333
5513,0,L,312.2,1682,0.9666666666666667
5514,0,M,312.2,1452,1.0
5515,0,L,312.0,1828,1.05
5516,0,H,312.0,1484,1.0833333333333333
5517,0,L,312.0,1674,1.1666666666666667
5518,0,L,311.9,1448,1.2
5519,0,M,311.8,2023,1.2333333333333334
5520,0,L,311.9,1452,1.2833333333333334
5521,0,M,312.0,1496,1.3166666666666667
5522,0,L,311.9,1397,1.3666666666666667
5523,0,L,311.9,1453,1.4
5524,0,M,311.9,1524,1.4333333333333333
5525,0,L,311.9,1633,1.4833333333333334
5526,0,M,312.0,1363,1.5166666666666666
5527,0,L,311.9,1520,1.5666666666666667
5528,0,M,311.9,1532,1.6
5529,0,L,311.8,1384,1.65
5530,0,M,311.8,1539,1.6833333333333333
5531,0,M,311.8,1355,1.7333333333333334
5532,0,M,311.7,1504,1.7833333333333334
5533,0,L,311.8,1476,1.8333333333333333
5534,0,L,311.7,1721,1.8666666666666667
5535,0,M,311.7,1494,1.9
5536,0,L,311.7,1465,1.95
5537,1,M,311.8,1363,1.9833333333333334
5538,0,L,311.8,1648,2.033333333333333
5539,0,M,311.8,1879,2.066666666666667
5540,0,H,311.7,1482,2.1166666666666667
5541,0,L,311.8,1493,2.2
5542,0,L,311.8,1433,2.2333333333333334
5543,0,L,311.7,1400,2.2666666666666666
5544,0,L,311.8,1255,2.3
5545,0,L,311.7,1471,2.3333333333333335
5546,0,H,311.6,1357,2.3666666666666667
5547,0,L,311.7,1453,2.45
5548,0,M,311.7,1540,2.4833333333333334
5549,0,L,311.8,1605,2.533333333333333
5550,0,H,311.9,1374,2.566666666666667
5551,0,M,311.9,1508,2.65
5552,0,H,311.9,1366,2.7
5553,0,H,312.0,1579,2.783333333333333
5554,1,L,311.9,1306,2.8666666666666667
5555,0,M,312.0,1521,2.9
5556,0,L,312.0,1411,2.95
5557,0,H,312.0,1357,2.9833333333333334
5558,0,M,312.0,1436,3.066666666666667
5559,0,L,311.9,1553,3.1166666666666667
5560,0,M,312.0,1451,3.15
5561,0,L,311.9,1541,3.2
5562,0,M,311.7,1341,3.2333333333333334
5563,0,L,311.7,1648,3.283333333333333
5564,0,M,311.7,1640,3.316666666666667
5565,0,L,311.8,1416,3.3666666666666667
5566,0,L,311.9,1671,3.4
5567,0,L,312.0,1457,3.433333333333333
5568,0,M,312.0,1445,0.0
5569,0,L,312.1,1534,0.05
5570,0,L,312.0,1508,0.08333333333333333
5571,0,M,312.1,1492,0.11666666666666667
5572,0,L,312.0,1562,0.16666666666666666
5573,0,L,312.0,1545,0.2
5574,0,L,312.2,1738,0.23333333333333334
5575,0,L,312.0,1305,0.26666666666666666
5576,0,H,312.0,1477,0.3
5577,0,H,312.0,1457,0.38333333333333336
5578,0,L,312.1,1455,0.4666666666666667
5579,0,L,312.2,1574,0.5
5580,0,L,312.2,1695,0.5333333333333333
5581,0,M,312.2,1458,0.5666666666666667
5582,0,M,312.1,1454,0.6166666666666667
5583,0,L,312.0,2052,0.6666666666666666
5584,0,L,312.0,1673,0.7
5585,0,L,311.9,1578,0.7333333333333333
5586,0,M,312.0,1642,0.7666666666666667
5587,0,M,311.8,1557,0.8166666666666667
5588,0,L,311.9,1481,0.8666666666666667
5589,0,M,311.8,1566,0.9
5590,0,M,311.9,1298,0.95
5591,0,M,311.9,1340,1.0
5592,0,L,312.0,1574,1.05
5593,0,L,311.9,1437,1.0833333333333333
5594,0,L,311.9,1354,1.1166666666666667
5595,0,L,311.9,1598,1.15
5596,0,M,312.0,1944,1.1833333333333333
5597,0,M,312.0,1538,1.2333333333333334
5598,0,L,312.0,1501,1.2833333333333334
5599,0,L,312.1,1441,1.3166666666666667
5600,0,M,312.0,1652,1.35
5601,0,L,312.1,1487,1.4
5602,0,L,312.2,1605,1.4333333333333333
5603,0,L,312.1,1334,1.4666666666666666
5604,0,L,312.2,1340,1.5
5605,0,L,312.2,1513,1.5333333333333334
5606,0,L,312.2,1510,1.5666666666666667
5607,0,L,312.2,1729,1.6
5608,0,M,312.2,1745,1.6333333333333333
5609,0,M,312.3,1623,1.6833333333333333
5610,0,M,312.4,1378,1.7333333333333334
5611,0,L,312.4,1407,1.7833333333333334
5612,0,M,312.3,1674,1.8166666666666667
5613,0,L,312.3,1486,1.8666666666666667
5614,0,M,312.3,1483,1.9
5615,0,H,312.2,1624,1.95
5616,1,M,312.2,1257,2.033333333333333
5617,0,L,312.3,1480,2.0833333333333335
5618,1,L,312.4,1404,2.1166666666666667
5619,0,M,312.4,1645,2.15
5620,0,L,312.3,1932,2.2
5621,0,L,312.3,1533,2.2333333333333334
5622,0,M,312.2,1292,2.2666666666666666
5623,0,L,312.2,1571,2.316666666666667
5624,0,L,312.3,1578,2.35
5625,0,M,312.2,1469,2.3833333333333333
5626,0,L,312.1,1728,2.433333333333333
5627,0,H,312.1,1603,2.466666666666667
5628,0,L,312.1,1597,2.55
