UID,Machine failure,Type,Temperature,Tool wear [min],Rotationalspeed
5559,0,L,311.9,187,1553
5560,0,M,312.0,189,1451
5561,0,L,311.9,192,1541
5562,0,M,311.7,194,1341
5563,0,L,311.7,197,1648
5564,0,M,311.7,199,1640
5565,0,L,311.8,202,1416
5566,0,L,311.9,204,1671
5567,0,L,312.0,206,1457
5568,0,M,312.0,0,1445
5569,0,L,312.1,3,1534
5570,0,L,312.0,5,1508
5571,0,M,312.1,7,1492
5572,0,L,312.0,10,1562
5573,0,L,312.0,12,1545
5574,0,L,312.2,14,1738
5575,0,L,312.0,16,1305
5576,0,H,312.0,18,1477
5577,0,H,312.0,23,1457
5578,0,L,312.1,28,1455
5579,0,L,312.2,30,1574
5580,0,L,312.2,32,1695
5581,0,M,312.2,34,1458
5582,0,M,312.1,37,1454
5583,0,L,312.0,40,2052
5584,0,L,312.0,42,1673
5585,0,L,311.9,44,1578
5586,0,M,312.0,46,1642
5587,0,M,311.8,49,1557
5588,0,L,311.9,52,1481
5589,0,M,311.8,54,1566
5590,0,M,311.9,57,1298
5591,0,M,311.9,60,1340
5592,0,L,312.0,63,1574
5593,0,L,311.9,65,1437
5594,0,L,311.9,67,1354
5595,0,L,311.9,69,1598
5596,0,M,312.0,71,1944
5597,0,M,312.0,74,1538
5598,0,L,312.0,77,1501
5599,0,L,312.1,79,1441
5600,0,M,312.0,81,1652
5601,0,L,312.1,84,1487
5602,0,L,312.2,86,1605
5603,0,L,312.1,88,1334
5604,0,L,312.2,90,1340
5605,0,L,312.2,92,1513
5606,0,L,312.2,94,1510
5607,0,L,312.2,96,1729
5608,0,M,312.2,98,1745
5609,0,M,312.3,101,1623
5610,0,M,312.4,104,1378
5611,0,L,312.4,107,1407
5612,0,M,312.3,109,1674
5613,0,L,312.3,112,1486
5614,0,M,312.3,114,1483
5615,0,H,312.2,117,1624
5616,1,M,312.2,122,1257
5617,0,L,312.3,125,1480
5618,1,L,312.4,127,1404
5619,0,M,312.4,129,1645
5620,0,L,312.3,132,1932
5621,0,L,312.3,134,1533
5622,0,M,312.2,136,1292
5623,0,L,312.2,139,1571
5624,0,L,312.3,141,1578
5625,0,M,312.2,143,1469
5626,0,L,312.1,146,1728
5627,0,H,312.1,148,1603
5628,0,L,312.1,153,1597
5629,0,L,312.1,155,1688
5630,0,L,312.2,157,1405
5631,0,M,312.2,159,1615
5632,0,L,312.2,162,1515
5633,0,L,312.2,164,1376
5634,0,L,312.2,166,1447
5635,0,M,312.2,168,1353
5636,0,L,312.1,171,1502
5637,0,L,312.0,173,1447
5638,0,M,312.0,175,1487
5639,0,L,312.1,178,1519
5640,1,L,312.1,180,1668
5641,0,L,312.1,182,1420
5642,0,L,312.1,184,1473
5643,0,L,312.0,186,1495
5644,0,L,312.0,188,1574
5645,0,L,312.0,190,1383
5646,0,M,312.0,192,1591
5647,0,M,311.8,195,1644
5648,0,H,311.8,198,2370
5649,0,L,311.9,203,1401
5650,0,M,311.9,205,1414
5651,0,L,312.0,208,1456
5652,0,M,312.0,210,1447
5653,0,L,311.8,213,1727
5654,0,L,311.7,215,1495
5655,0,L,311.6,0,1544
5656,0,L,311.5,2,1387
5657,0,M,311.5,4,1316
5658,0,L,311.5,7,1794
5659,0,M,311.4,9,1372
5660,0,M,311.5,12,1674
5661,0,L,311.4,15,1477
5662,0,L,311.4,17,1397
5663,0,L,311.5,19,1616
5664,0,M,311.5,21,1530
5665,0,M,311.4,24,1539
5666,0,L,311.4,27,1845
5667,0,L,311.4,29,1430
5668,0,L,311.4,31,2080
5669,0,M,311.4,33,1432
5670,0,M,311.5,36,1479
5671,0,L,311.5,39,1424
5672,0,H,311.6,41,1534
5673,0,H,311.6,46,1701
5674,0,L,311.6,51,1462
5675,0,M,311.7,53,1393
5676,0,M,311.7,56,1453
5677,0,L,311.8,59,1565
5678,0,L,311.8,61,1281
5679,0,M,311.7,63,1584
5680,0,M,311.7,66,1466
5681,0,M,311.6,69,1386
5682,0,L,311.6,72,1383
5683,0,H,311.6,74,1441
5684,0,M,311.6,79,1592
5685,0,H,311.6,82,1594
5686,0,L,311.5,87,1482
5687,0,L,311.6,89,1658
5688,0,L,311.7,91,2170
5689,0,M,311.7,93,1423
5690,0,L,311.8,96,1543
5691,0,L,311.8,98,1435
5692,0,L,311.8,100,1320
5693,0,M,311.9,102,1313
5694,0,M,311.8,105,1453
5695,0,L,311.8,108,1508
5696,0,L,311.8,110,1451
5697,0,H,311.9,112,1595
5698,0,L,311.9,117,1354
5699,0,L,311.9,119,1265
5700,0,L,311.9,121,1867
5701,0,L,311.9,123,1497
5702,0,M,311.9,125,1347
5703,0,L,311.7,128,1544
5704,0,H,311.7,130,1456
5705,0,L,311.8,135,1335
5706,0,L,311.9,137,1452
5707,1,L,311.9,139,1290
5708,0,L,311.8,141,1448
5709,0,L,311.7,143,1611
5710,0,L,311.7,145,1556
5711,0,H,311.7,147,1413
5712,0,L,311.6,152,1545
5713,0,L,311.7,154,1330
5714,0,L,311.9,156,1596
5715,0,L,311.8,158,1618
5716,0,H,311.9,160,1597
5717,0,L,312.0,165,1354
5718,0,L,312.0,167,1746
5719,0,L,312.0,169,1621
5720,0,L,312.0,171,1398
5721,0,L,311.9,173,1434
5722,0,M,311.8,175,1443
5723,0,L,311.7,178,1488
5724,0,M,311.8,180,1475
5725,0,L,311.8,183,1433
5726,0,M,311.8,185,1557
5727,0,M,311.9,188,1398
5728,0,M,311.8,191,1559
5729,0,M,311.9,194,1422
5730,0,M,311.8,197,1463
5731,0,L,311.7,200,1793
5732,0,L,311.6,202,1872
5733,0,L,311.7,204,1412
5734,0,L,311.8,206,1487
5735,1,L,311.8,208,1369
5736,0,L,311.8,210,1673
5737,0,M,311.9,212,1439
5738,0,L,311.8,215,1574
5739,0,L,311.7,0,1281
5740,0,M,311.7,2,1653
5741,0,M,311.7,5,1535
5742,0,M,311.7,8,1483
5743,0,L,311.7,11,1414
5744,0,M,311.6,13,1379
5745,0,H,311.5,16,1482
5746,0,L,311.5,21,1987
5747,0,M,311.5,23,1635
5748,0,L,311.5,26,1533
5749,0,M,311.7,28,1576
5750,0,H,311.8,31,1330
5751,0,L,311.8,36,1981
5752,0,H,311.8,38,1475
5753,0,H,311.8,43,1804
5754,0,L,311.6,48,1416
5755,0,L,311.5,50,1727
5756,0,L,311.4,52,1391
5757,0,M,311.5,54,1366
5758,0,L,311.3,57,1366
5759,0,L,311.3,59,1501
5760,0,L,311.3,61,1551
5761,0,M,311.3,63,1522
5762,0,L,311.2,66,1369
5763,0,L,311.2,68,1334
5764,0,H,311.2,70,1451
5765,0,L,311.2,75,1589
5766,0,L,311.3,77,1708
5767,0,M,311.2,79,1413
5768,0,M,311.2,82,1415
5769,0,L,311.3,85,1421
5770,0,L,311.3,87,1348
5771,0,L,311.2,89,1408
5772,0,L,311.2,91,1525
5773,0,L,311.3,93,1706
5774,0,H,311.2,95,1395
5775,0,L,311.1,100,1602
5776,0,L,311.1,102,1907
5777,0,L,311.1,104,1325
5778,0,L,311.1,106,1408
5779,0,M,311.1,108,1489
5780,0,L,311.1,111,1680
5781,0,L,311.2,113,1517
5782,0,M,311.1,115,1618
5783,0,L,311.1,118,1455
5784,0,H,311.1,120,1543
5785,0,M,311.1,125,1399
5786,0,L,311.1,128,1469
5787,0,L,311.2,130,1521
5788,0,L,311.3,132,1584
5789,0,L,311.5,134,1443
5790,0,M,311.5,136,1416
5791,0,M,311.2,139,1563
5792,0,M,311.3,142,1542
5793,0,M,311.3,145,1624
5794,0,L,311.3,148,1471
5795,0,M,311.5,150,1492
5796,0,M,311.4,153,1465
5797,0,L,311.1,156,1399
5798,0,L,311.0,158,1431
5799,0,L,310.9,160,1600
5800,0,L,310.8,162,1593
5801,0,L,310.9,164,1469
5802,0,L,310.8,166,1413
5803,0,L,310.8,168,1490
5804,0,L,310.9,170,1671
5805,0,L,310.9,172,1365
5806,0,M,310.9,174,1557
5807,0,L,310.9,177,1440
5808,0,M,310.9,179,1489
5809,0,L,311.0,182,1733
5810,0,H,311.0,184,1580
5811,0,L,311.0,189,1856
5812,0,L,311.1,191,1454
5813,0,L,311.1,193,1495
5814,0,L,311.0,195,1761
5815,0,M,311.0,197,1402
5816,0,L,311.0,200,1670
5817,0,L,311.0,202,1582
5818,0,L,311.0,204,1542
5819,0,L,311.0,206,1539
5820,0,L,311.0,208,1418
5821,0,L,311.1,210,1723
5822,0,L,311.1,212,1303
5823,0,M,311.0,214,1463
5824,0,L,311.0,217,1544
5825,0,L,311.0,219,1596
5826,0,L,311.1,221,1413
5827,0,M,311.1,223,1492
5828,0,L,311.1,0,1624
5829,0,L,311.1,2,1504
5830,0,M,311.1,4,1574
5831,0,M,311.2,7,1438
5832,0,L,311.3,10,1474
5833,0,L,311.2,12,1675
5834,0,L,311.2,14,1457
5835,0,L,311.3,16,1434
5836,0,L,311.2,18,1668
5837,0,L,311.1,20,1550
5838,0,M,311.1,22,1834
5839,0,M,311.2,25,1476
5840,0,M,311.2,28,1541
5841,0,M,311.1,31,1581
5842,0,M,311.1,34,1678
5843,0,L,311.2,37,1355
5844,0,L,311.2,39,1700
5845,0,L,311.1,41,1462
5846,0,M,311.2,43,1727
5847,0,L,311.3,46,1674
5848,0,L,311.3,48,1397
5849,0,L,311.3,50,2323
5850,0,M,311.2,52,1434
5851,0,L,311.1,55,1560
5852,0,L,311.0,57,1573
5853,0,H,310.9,59,1798
5854,0,L,311.0,64,1567
5855,0,L,310.9,66,1416
5856,0,M,310.9,68,1424
5857,0,H,310.9,71,1598
5858,0,L,310.9,76,1760
5859,0,L,311.0,78,1348
5860,0,L,311.0,80,1542
5861,0,L,310.9,82,1566
5862,0,L,311.0,84,1554
5863,0,L,311.0,86,1470
5864,0,M,311.1,88,1758
5865,0,M,311.0,91,1486
5866,0,M,311.1,94,1402
5867,0,L,311.1,97,1459
5868,0,L,311.0,99,1494
5869,0,L,311.1,101,1731
5870,0,L,311.1,103,2076
5871,0,L,311.1,105,2055
5872,0,L,311.1,107,1469
5873,0,M,311.0,109,1504
5874,0,M,311.1,112,1396
5875,0,M,311.1,115,1660
5876,0,M,311.0,118,1577
5877,0,L,311.1,121,1426
5878,0,L,311.1,123,1458
5879,0,L,311.0,125,1533
5880,0,L,311.0,127,1701
5881,0,L,311.1,129,1434
5882,0,L,311.1,131,1952
5883,0,L,311.1,133,1469
5884,0,L,311.1,135,1800
5885,0,M,311.1,137,1438
5886,0,L,311.1,140,1647
5887,0,L,311.1,142,1494
5888,0,H,311.1,144,1445
5889,0,M,311.1,149,1507
5890,0,M,311.0,152,1234
5891,0,L,311.0,155,1634
5892,0,L,311.0,157,1334
5893,0,L,311.1,159,1472
5894,0,M,311.0,161,1410
5895,0,L,310.9,164,1597
5896,0,M,310.9,166,1460
5897,0,L,310.8,169,1274
5898,0,M,310.7,171,1517
5899,0,L,310.7,174,1300
5900,0,H,310.6,176,1686
5901,0,M,310.7,181,1485
5902,0,L,310.7,184,1464
5903,0,L,310.6,186,1598
5904,0,L,310.5,188,1894
5905,0,M,310.5,190,1330
5906,0,H,310.5,193,1582
5907,0,L,310.3,198,1533
5908,0,H,310.4,200,1419
5909,0,M,310.3,205,1526
5910,1,H,310.2,208,1364
5911,0,M,310.3,0,1458
5912,0,M,310.4,3,1288
5913,0,M,310.3,6,1659
5914,0,H,310.2,9,1479
5915,0,L,310.3,14,1592
5916,0,M,310.2,16,1532
5917,0,L,310.2,19,1555
5918,0,L,310.2,21,1341
5919,0,L,310.1,23,1541
5920,0,L,310.3,25,1414
5921,0,L,310.2,27,1764
5922,0,L,310.3,29,1336
5923,0,L,310.3,31,1435
5924,0,M,310.3,33,1537
5925,0,L,310.2,36,1369
5926,0,M,310.1,38,1619
5927,0,L,310.1,41,1440
5928,0,L,310.1,43,1649
5929,0,M,310.1,45,1550
5930,0,L,310.2,48,1471
5931,0,L,310.3,50,1483
5932,0,L,310.4,52,1336
5933,0,L,310.5,54,1515
5934,0,L,310.5,56,1373
5935,0,H,310.5,58,1454
5936,0,L,310.5,63,1646
5937,0,M,310.4,65,1548
5938,0,M,310.5,68,1462
5939,0,L,310.4,71,1702
5940,0,L,310.5,73,1409
5941,0,M,310.6,75,1427
5942,1,L,310.7,78,1438
5943,0,L,310.7,80,1450
5944,0,L,310.7,82,1541
5945,0,M,310.6,84,1484
5946,0,M,310.8,87,1415
5947,0,L,310.8,90,1496
5948,0,M,310.8,92,1465
5949,0,L,310.8,95,2113
5950,0,M,310.8,97,1506
5951,0,L,310.8,100,1689
5952,0,L,310.9,102,1650
5953,0,L,310.8,104,1563
5954,0,M,310.9,106,1486
5955,0,L,310.9,109,1732
5956,0,L,310.8,111,1653
5957,0,L,310.9,113,1535
5958,0,L,310.9,115,1637
5959,0,L,310.8,117,1533
5960,0,L,310.8,119,1378
5961,0,L,310.7,121,1606
5962,0,L,310.7,123,1539
5963,0,L,310.8,125,1728
5964,0,H,310.7,127,1656
5965,0,H,310.8,132,1631
5966,0,H,310.9,137,1447
5967,0,L,310.8,142,1396
5968,0,L,310.8,144,1390
5969,0,L,310.8,146,1348
5970,0,M,310.8,148,1491
5971,0,L,310.8,151,1520
5972,0,L,310.8,153,1509
5973,0,L,310.8,155,1445
5974,0,L,310.8,157,1354
5975,0,L,310.7,159,1488
5976,0,H,310.7,161,1654
5977,0,H,310.6,166,1378
5978,0,L,310.7,171,1750
5979,0,L,310.6,173,1448
5980,0,H,310.7,175,1501
5981,0,M,310.7,180,1654
5982,0,M,310.7,183,1347
5983,0,L,310.8,186,1486
5984,0,H,310.8,188,1466
5985,0,H,310.8,193,1346
5986,0,L,310.7,198,1314
5987,0,L,310.7,200,1440
5988,0,L,310.8,202,1608
5989,0,H,310.8,204,1296
5990,0,L,310.7,209,1507
5991,0,M,310.7,211,1343
5992,0,L,310.7,214,1416
5993,0,L,310.6,216,1288
5994,0,M,310.6,218,1407
5995,0,L,310.4,221,1608
5996,0,L,310.3,223,1920
5997,0,M,310.2,225,1386
5998,0,M,310.2,228,1571
5999,0,M,310.2,231,1613
6000,1,M,310.2,234,1671
6001,0,H,310.2,0,1431
6002,0,M,310.2,5,1380
6003,0,L,310.3,8,1683
6004,0,L,310.2,10,1529
6005,0,L,310.4,12,1761
6006,0,L,310.5,14,1570
6007,0,M,310.5,16,2156
6008,0,M,310.6,19,1349
6009,0,L,310.7,22,1431
6010,0,L,310.6,24,1931
6011,0,H,310.7,26,1428
6012,0,L,310.8,31,1564
6013,0,H,310.9,33,1425
6014,0,L,310.8,38,1597
6015,0,H,310.8,40,1618
6016,0,M,310.8,45,1520
6017,0,L,310.7,48,1425
6018,0,L,310.9,50,1398
6019,0,M,310.9,52,1557
6020,0,L,310.8,55,1519
6021,0,L,310.8,57,1619
6022,0,L,310.8,59,1814
6023,0,L,310.9,61,1521
6024,0,M,310.9,63,1369
6025,1,L,310.9,66,1356
6026,0,L,311.0,68,1336
6027,0,L,311.0,70,1403
6028,0,M,311.0,72,1413
6029,0,L,310.9,75,1472
6030,0,M,310.8,77,1452
6031,0,L,310.7,80,1397
6032,0,L,310.7,82,1455
6033,0,L,310.8,84,1754
6034,0,L,310.9,86,1471
6035,0,M,310.8,88,1389
6036,0,M,310.9,91,1702
6037,0,M,311.0,94,1401
6038,0,L,311.1,97,1426
6039,0,L,311.0,99,1496
6040,0,L,310.9,101,1433
6041,0,M,311.1,103,1438
6042,0,M,311.0,106,1418
6043,0,M,311.0,109,1580
6044,0,M,310.9,112,1468
6045,0,M,310.9,115,1522
6046,0,L,310.9,118,1311
6047,0,L,311.0,120,1316
6048,0,H,311.0,122,1853
6049,0,M,311.0,127,1556
6050,0,M,311.0,130,1567
6051,0,M,311.1,133,1546
6052,0,L,311.0,136,1382
6053,0,L,311.0,138,2003
6054,0,L,310.9,140,1748
6055,0,H,310.8,142,1518
6056,0,L,310.8,147,1475
6057,0,L,310.8,149,1634
6058,0,L,310.8,151,1689
6059,0,M,310.9,153,1636
6060,0,L,311.0,156,2235
6061,0,L,311.1,158,1615
6062,0,H,311.1,160,1618
6063,0,M,311.2,165,1407
6064,0,L,311.1,168,1450
6065,0,L,311.1,170,1889
6066,0,L,310.9,172,1568
6067,0,L,311.0,174,1804
6068,0,L,311.0,176,1582
6069,0,M,310.9,178,2047
6070,0,L,310.9,181,1601
6071,0,L,310.9,183,1615
6072,0,M,310.8,185,1452
6073,0,M,310.8,188,1695
6074,0,M,310.8,191,1790
6075,0,M,310.8,194,1533
6076,0,L,310.9,197,1813
6077,0,L,310.9,199,1492
6078,0,L,310.7,201,1479
6079,1,L,310.7,203,1339
6080,0,M,310.7,205,1371
6081,0,L,310.7,208,1468
6082,0,L,310.7,210,1517
6083,0,L,310.7,212,1352
6084,0,L,310.7,214,1389
6085,0,M,310.6,0,1505
6086,0,L,310.6,3,1538
6087,0,L,310.8,5,1482
6088,0,M,310.8,7,1599
6089,0,L,310.8,10,1476
6090,0,L,310.7,12,1509
6091,0,L,310.8,14,1708
6092,1,L,310.7,16,1412
6093,0,L,310.7,18,1658
6094,0,L,310.8,20,1375
6095,0,M,310.8,22,1402
6096,0,M,310.7,25,1452
6097,0,M,310.7,28,1483
6098,0,H,310.8,31,1477
6099,0,M,310.7,36,1924
6100,0,H,310.7,39,1609
6101,0,M,310.7,44,1886
6102,0,L,310.6,47,1616
6103,0,L,310.7,49,1442
6104,0,L,310.8,51,1407
6105,0,M,310.8,53,1461
6106,0,M,310.9,56,1522
6107,0,L,311.0,59,1432
6108,0,L,311.0,61,1438
6109,0,M,310.9,63,1678
6110,0,M,310.9,66,1514
6111,0,L,310.8,69,1534
6112,0,M,310.8,71,1486
6113,0,L,310.8,74,1925
6114,0,M,310.8,76,1724
6115,0,M,310.8,79,1549
6116,0,L,310.9,82,1457
6117,0,L,310.9,84,1453
6118,0,L,311.0,86,1578
6119,0,M,311.1,88,1325
6120,0,L,311.1,91,1471
6121,0,M,311.2,93,1472
6122,0,L,311.1,96,1457
6123,0,L,311.0,98,1402
6124,0,L,310.9,100,1477
6125,0,M,310.9,102,1727
6126,0,L,310.9,105,1995
6127,0,L,310.9,107,1370
6128,0,L,310.9,109,1228
6129,0,L,311.0,111,1499
6130,0,M,311.0,113,1508
6131,0,L,310.9,116,1473
6132,0,H,311.0,118,1640
6133,0,L,311.1,123,1429
6134,0,L,311.1,125,1470
6135,0,L,311.0,127,1581
6136,0,L,310.9,129,1740
6137,0,H,310.8,131,1390
6138,0,M,310.8,136,1988
6139,0,M,310.7,139,1452
6140,0,L,310.7,142,1586
6141,0,L,310.7,144,1589
6142,0,L,310.8,146,1486
6143,0,L,310.9,148,1755
6144,0,M,310.9,150,1575
6145,0,M,311.1,153,1615
6146,0,M,311.1,156,1436
6147,0,M,311.1,159,1470
6148,0,M,311.1,162,2089
6149,0,L,311.2,165,1564
6150,0,M,311.1,167,1420
6151,0,L,311.1,170,1711
6152,0,L,311.2,172,1555
6153,0,M,311.1,174,1592
6154,1,L,311.1,177,1236
6155,0,M,310.9,179,1765
6156,0,L,311.0,182,1634
6157,0,L,311.1,184,1508
6158,0,L,311.2,186,1774
6159,0,L,311.0,188,1677
6160,1,L,311.0,190,1399
6161,0,L,310.9,192,1570
6162,0,L,310.9,194,1479
6163,0,L,310.8,196,1558
6164,0,L,310.7,198,1358
6165,0,H,310.7,200,1656
6166,0,L,310.7,205,1523
6167,0,H,310.7,207,1403
6168,0,M,310.7,212,1362
6169,0,M,310.6,215,1778
6170,0,L,310.5,218,1448
6171,0,H,310.5,220,1559
6172,0,L,310.6,225,1416
6173,1,L,310.6,227,1577
6174,0,L,310.7,0,1633
6175,0,L,310.7,2,1573
6176,0,L,310.8,4,1517
6177,0,L,310.9,6,1515
6178,0,L,310.8,8,1527
6179,1,L,310.9,10,1282
6180,0,M,310.9,12,1396
6181,0,L,310.9,15,1492
6182,0,L,310.8,17,1975
6183,0,L,310.8,19,1475
6184,0,H,310.9,21,1495
6185,0,L,311.0,26,1553
6186,0,L,311.0,28,1918
6187,0,M,311.0,30,1413
6188,0,L,311.0,33,1437
6189,0,L,310.9,35,1450
6190,0,M,310.9,37,1910
6191,0,L,310.9,40,1749
6192,0,H,310.9,42,1916
6193,0,L,310.9,47,1428
6194,0,L,310.9,49,1578
6195,0,L,310.8,51,1571
6196,0,L,310.8,53,1729
6197,0,L,310.8,55,1701
6198,0,L,310.8,57,1493
6199,0,M,310.9,59,1554
6200,0,L,310.9,62,1497
6201,0,L,310.9,64,1679
6202,0,M,310.9,66,1510
6203,0,L,310.9,69,1296
6204,0,L,310.9,71,1404
6205,0,M,310.8,73,1519
6206,0,M,310.7,76,1696
6207,0,M,310.6,79,1669
6208,0,L,310.6,82,1447
6209,0,M,310.6,84,1418
6210,0,L,310.6,87,1407
6211,0,L,310.5,89,1434
6212,0,L,310.6,91,1360
6213,0,L,310.6,93,1402
6214,0,L,310.6,95,1552
6215,0,L,310.7,97,1392
6216,0,L,310.8,99,1521
6217,0,L,310.8,101,1724
6218,0,M,310.7,103,1455
6219,0,H,310.6,106,1366
6220,0,H,310.6,111,1407
6221,0,L,310.8,116,1470
6222,0,M,310.9,118,1359
6223,0,H,310.8,121,1792
6224,0,M,310.9,126,1552
6225,0,L,311.0,129,1612
6226,0,M,311.0,131,1424
6227,0,H,311.0,134,1341
6228,0,L,310.8,139,1479
6229,0,L,310.9,141,1413
6230,0,L,310.9,143,2165
6231,0,M,311.0,145,1641
6232,0,M,311.0,148,1495
6233,0,L,311.0,151,1576
6234,0,L,310.9,153,1467
6235,0,L,310.8,155,1479
6236,0,L,310.9,157,1596
6237,0,M,310.9,159,1512
6238,0,L,310.9,162,1414
6239,0,L,310.8,164,1390
6240,0,L,310.7,166,1644
6241,0,M,310.7,168,1394
6242,0,L,310.5,171,1324
6243,0,L,310.4,173,1476
6244,0,L,310.4,175,2204
6245,0,M,310.4,177,1665
6246,0,L,310.4,180,1445
6247,0,H,310.3,182,1457
6248,0,L,310.2,187,1492
6249,1,L,310.1,189,1405
6250,0,L,310.1,191,1542
6251,0,L,310.2,193,1520
6252,0,M,310.2,195,1598
6253,0,L,310.3,198,1538
6254,0,L,310.4,200,1615
6255,0,L,310.5,202,1408
6256,1,L,310.5,204,1379
6257,1,L,310.6,206,1493
6258,0,L,310.7,0,1376
6259,0,M,310.7,2,1583
6260,0,M,310.8,5,1396
6261,0,L,310.7,8,1436
6262,0,L,310.6,10,1417
6263,0,L,310.6,12,1641
6264,0,M,310.6,14,1698
6265,0,L,310.4,17,1541
6266,0,L,310.3,19,1383
6267,0,L,310.4,21,1368
6268,0,L,310.4,23,1570
6269,0,L,310.5,25,1616
6270,0,M,310.5,27,1444
6271,0,L,310.4,30,2021
6272,0,M,310.5,32,1702
6273,0,M,310.6,35,1429
6274,0,L,310.8,38,1711
6275,0,M,310.7,40,1543
6276,0,L,310.8,43,1628
6277,0,L,310.8,45,1233
6278,0,L,310.8,47,1461
6279,0,L,310.7,49,1568
6280,0,L,310.8,51,1432
6281,0,M,310.7,53,1527
6282,0,M,310.8,56,1455
6283,0,M,310.8,59,1418
6284,0,L,310.8,62,1719
6285,0,M,310.8,64,1734
6286,0,M,310.7,67,1426
6287,0,L,310.6,70,1611
6288,0,M,310.6,72,1479
6289,0,L,310.5,75,1317
6290,0,L,310.5,77,1248
6291,0,L,310.5,79,1932
6292,0,M,310.5,81,1547
6293,0,L,310.4,84,1614
6294,0,H,310.4,86,1512
6295,0,L,310.5,91,1529
6296,0,H,310.6,93,1782
6297,0,L,310.5,98,1429
6298,0,M,310.5,100,1309
6299,0,L,310.5,103,1428
6300,0,L,310.6,105,1385
6301,0,L,310.7,107,1517
6302,0,M,310.6,109,1576
6303,0,L,310.6,112,1437
6304,0,H,310.6,114,1457
6305,0,L,310.5,119,1532
6306,0,M,310.5,121,1603
6307,0,L,310.4,124,1563
6308,0,L,310.3,126,1617
6309,0,M,310.1,128,1686
6310,0,L,310.2,131,1382
6311,0,L,310.1,133,2090
6312,0,L,310.3,135,1446
6313,0,M,310.2,137,1533
6314,0,L,310.3,140,1440
6315,0,M,310.4,142,1793
6316,0,M,310.4,145,1517
6317,0,L,310.4,148,1544
6318,0,L,310.3,150,1321
6319,0,M,310.3,152,1416
6320,0,L,310.2,155,1514
6321,0,M,310.2,157,1304
6322,0,L,310.2,160,1286
6323,0,M,310.1,162,1483
6324,0,L,310.1,165,1351
6325,0,M,310.1,167,1367
6326,0,L,310.1,170,1721
6327,0,L,310.0,172,1455
6328,0,L,310.0,174,1425
6329,0,L,310.0,176,1672
6330,0,M,310.0,178,1641
6331,0,M,310.0,181,1580
6332,0,H,310.0,184,1495
6333,0,M,309.9,189,1994
6334,0,M,309.9,192,1415
6335,0,M,309.8,195,1725
6336,0,M,309.8,198,1430
6337,0,L,309.8,201,1395
6338,0,M,309.8,203,1435
6339,0,L,309.9,206,1681
6340,0,L,310.0,208,1451
6341,1,H,309.9,210,1397
6342,0,M,309.8,0,1421
6343,0,M,309.8,3,1444
6344,0,L,309.8,6,1827
6345,0,H,309.8,8,1374
6346,0,L,309.8,13,1650
6347,0,L,309.7,15,1275
6348,0,L,309.7,17,1421
6349,0,L,309.8,19,1557
6350,0,L,309.8,21,1506
6351,0,L,309.7,23,1362
6352,0,L,309.7,25,1542
6353,0,L,309.6,27,1496
6354,0,M,309.6,29,1491
6355,0,L,309.6,32,1565
6356,0,L,309.7,34,1481
6357,0,M,309.7,36,1420
6358,0,L,309.8,39,1398
6359,0,M,309.8,41,1466
6360,0,L,309.8,44,1430
6361,0,L,309.7,46,1441
6362,0,M,309.7,48,1348
6363,0,L,309.6,51,1738
6364,0,M,309.6,53,1618
6365,0,M,309.6,56,1489
6366,0,M,309.5,59,1412
6367,0,M,309.5,62,2065
6368,0,L,309.6,65,1571
6369,0,M,309.6,67,1423
6370,0,H,309.5,70,1781
6371,0,L,309.6,75,1321
6372,0,L,309.6,77,1546
6373,0,M,309.5,79,1879
6374,0,H,309.5,82,1735
6375,0,L,309.5,87,1506
6376,0,H,309.6,89,1629
6377,0,L,309.6,94,1694
6378,0,L,309.6,96,1541
6379,0,L,309.6,98,1514
6380,0,L,309.7,100,1485
6381,0,L,309.8,102,1430
6382,0,L,309.7,104,1771
6383,0,L,309.8,106,1481
6384,0,H,309.7,108,1483
6385,0,H,309.6,113,1463
6386,0,L,309.7,118,1410
6387,0,L,309.7,120,1656
6388,0,M,309.8,122,1487
6389,0,H,309.9,125,1509
6390,0,H,309.9,130,1677
6391,0,L,309.8,135,1450
6392,0,M,309.7,137,1413
6393,0,L,309.7,140,1680
6394,0,L,309.7,142,1678
6395,0,M,309.7,144,1408
6396,0,M,309.6,147,1376
6397,0,L,309.6,150,1526
6398,0,M,309.6,152,1587
6399,0,L,309.7,155,1351
6400,0,M,309.6,157,1501
6401,0,L,309.7,160,1601
6402,0,M,309.6,162,1573
6403,0,M,309.6,165,1584
6404,0,L,309.6,168,1649
6405,0,M,309.7,170,1183
6406,0,L,309.7,173,2151
6407,0,L,309.8,175,1526
6408,0,M,309.9,177,1611
6409,0,L,309.9,180,1601
6410,0,L,310.0,182,1560
6411,0,L,310.1,184,1544
6412,0,M,310.0,186,1560
6413,0,L,310.0,189,1423
6414,0,L,310.1,191,1614
6415,0,M,310.1,193,1457
6416,0,L,310.1,196,1503
6417,0,H,310.1,198,1484
6418,0,L,309.9,203,1540
6419,0,H,309.9,205,1405
6420,1,H,309.9,210,1394
6421,0,L,309.9,0,1518
6422,0,L,309.9,2,1527
6423,0,L,309.9,4,1377
6424,0,M,310.0,6,1537
6425,0,M,310.0,9,1409
6426,0,L,309.9,12,1393
6427,0,L,309.7,14,1448
6428,0,L,309.8,16,1418
6429,0,M,309.8,18,1743
6430,0,M,309.8,21,1394
